Series,Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,KolmogorovSmirnov,Hurst,GPH,ADF,GARCH,Hill,Objective,RunTime
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,2.5,4.8,10000.0,0.7525,3600000,-4.29250390865422e-8,4.592173669085361e-5,929.5411980802484,0.4938034262295127,0.5146164508088014,0.25271403072596843,-64.36622092130968,1.128474799939176,2.2926485538497516,598.0983689968923,54.46217203140259
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,2.5,4.8,10000.0,0.7525,3600000,-1.8379080674824182e-7,9.396969274750952e-5,804.5643179911195,0.47968575334316915,0.5166209312864422,0.2544505191360275,-102.89934887020067,1.156658967097719,0.7248265149394311,9410.319562580096,54.462214946746826
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,2.5,4.8,10000.0,1.0,3600000,-2.650477474932051e-6,4.705144613061212e-5,289.17662823623454,0.4927603283617802,0.6419315783036399,0.4794419765983022,-77.95656827203074,0.9500000002028256,2.029847762038971,625.289144499505,51.76942014694214
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,2.5,4.8,10000.0,1.0,3600000,-1.4210524636854562e-6,0.00015718641200893933,631.1966315541962,0.4685375734889233,0.5137552666104813,0.2881893135178418,-89.82441208549761,1.0688294523527386,0.7388019111695724,8490.581956420992,51.76946210861206
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.01,3600000,2.462528661492762e-7,3.596514261622306e-5,601.6854741711115,0.4994258790713278,0.5420947460949389,0.2733026198202941,-79.5456029457565,0.9986623682294916,1.4987315181564334,368.9185937866083,56.78338098526001
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.01,3600000,2.7932310575508284e-7,0.0001091381129053912,546.9046701921826,0.48281019526108576,0.5088197221527748,0.36667548749483375,-99.67946927555981,0.9892023095414024,0.7592596136613022,8872.941496257525,56.78342294692993
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.2575,3600000,9.479104212553411e-7,4.705161658926804e-5,684.3255472089628,0.4961459789206336,0.5729949411621903,0.6253131812402452,-86.38212078457904,0.9887066006234665,1.4546125998206962,482.70000928690996,54.96713304519653
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.2575,3600000,-4.543585899321397e-7,0.00021813724635479686,384.2845337287899,0.48194908296555083,0.5174058608241464,0.3832299927174713,-92.06928208938547,0.9936253738978236,0.6152007743396781,7617.363072618671,54.967175006866455
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.505,3600000,-8.479598341833443e-7,4.48320678010445e-5,745.1314876558528,0.5014816580261094,0.6417025635963042,0.30633690890615695,-84.09280282876804,0.9802653494978376,2.133557236262673,547.9312727218403,53.60029196739197
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.505,3600000,4.7026773801888845e-7,0.00015827809725087633,1601.9677726587079,0.48351131269508324,0.5019014125589683,0.2789495784286727,-89.59994270418372,0.9500000000134591,0.7551828347359786,8352.0116339494,53.60034108161926
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.7525,3600000,2.1152332328791316e-6,5.9403666692579277e-5,1171.4758402959812,0.48243888669028984,0.5234162329598272,0.22210902716236908,-90.85932870270062,0.951090570104905,2.250291130769786,784.6556193916938,52.19460916519165
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,0.7525,3600000,2.5891656506166025e-6,0.00020671502463941827,922.0176160631094,0.4677610246892442,0.4968538594727019,0.15240810090778445,-70.51362716855367,0.9982753910182325,0.6366589632415858,8103.7673955075525,52.19465208053589
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,1.0,3600000,-2.205558742915736e-6,3.94525189409243e-5,458.77309679369415,0.4983347479801959,0.7638856322605573,0.4185190270234644,-91.31928887632941,0.9884825464600482,2.5774245428645575,891.1973745895779,69.73782300949097
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.0,10000.0,1.0,3600000,-2.0618795397312636e-6,0.00011476456948178307,633.4776017536344,0.47495484851895553,0.5315995309214118,0.3319229692761307,-82.56697246095978,0.9806271221683842,0.6456138966274577,9640.188296593193,69.73786497116089
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.01,3600000,4.6051929295604473e-7,6.821572028009705e-5,873.5495226636936,0.49131585878806533,0.5410597897650016,0.9373917593665572,-78.33891732413841,1.030267363240812,1.5137493986405202,618.2451102743473,61.95140600204468
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.01,3600000,-5.721709883228317e-8,0.00024433716852553783,677.7541888489545,0.4758094501833314,0.4833389953028538,0.5415168953218913,-83.69281825809239,1.0112439075353745,0.5640039312812593,7359.6494118831615,61.95144701004028
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.2575,3600000,-4.973872574952972e-6,0.00014249982148905002,232.3413075478427,0.49241843174937255,0.6605661035413254,0.37850825374179287,-73.49755192531146,0.9910229101551021,0.807476984548077,1188.9067366992892,56.8113489151001
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.2575,3600000,-5.656769726330822e-6,0.0005888233723882936,300.66049222569336,0.4708063508699736,0.4676031871706413,0.5366285601371535,-77.68174162367049,0.9500000003635395,0.5303279421431777,5185.348718594963,56.8113911151886
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.505,3600000,3.546554392134635e-6,8.408421375904652e-5,561.3330322256597,0.4876016011698818,0.8344686138855612,0.47392641254669565,-70.60562790107404,0.9862043335960855,1.1353312097604527,1323.3455033102027,56.48317003250122
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.505,3600000,3.579121101119001e-6,0.00024755893067024057,568.6645482922705,0.4732750165234381,0.591628942272967,0.6250644780461063,-93.72935460595285,1.0318346693736986,0.606981623869454,7336.748454581828,56.48321199417114
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.7525,3600000,-3.236324809800739e-6,5.4177994197762615e-5,885.8342095390944,0.49110167451251036,0.6396595890136336,0.3369465228073077,-89.61203643887285,0.9500000000212949,2.359786354268574,699.1519427550292,54.94476389884949
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,0.7525,3600000,-2.1247259218237295e-6,0.00011687278175666993,229.31374111767659,0.4661910656435421,0.4918839282378371,0.27802776733651785,-80.64708216808178,1.2079480584092133,0.6472403808974324,9758.36791179009,54.944807052612305
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,1.0,3600000,-2.6817462075042566e-6,0.00012667634227598386,518.0571518026146,0.49051237258500785,0.5527040125789416,0.44526587982944654,-65.94725951365805,1.0153145507109504,1.0115969654339136,704.8018840883174,52.75869584083557
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,2.7,10000.0,1.0,3600000,-4.5252911215664634e-6,0.00045824332748291936,312.2722663219854,0.4699948324176123,0.46053928698710006,0.6086388723650702,-85.29128535760589,1.0327583952815658,0.5234281611994277,5657.309963624708,52.75873899459839
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.01,3600000,1.7438404913759979e-6,6.239533843106265e-5,1261.912034745419,0.4971756710689092,0.757401377651917,0.4589195079911953,-87.66524298713041,0.9815772767901239,1.1984489520615933,736.3408952625556,59.49207592010498
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.01,3600000,1.163344092979967e-6,0.00021096342966116412,1400.2163462147425,0.4794365501011157,0.5039846992819782,0.5422757890212037,-75.19151236532306,0.9499999996501411,0.6795739041029845,7801.65911069551,59.492116928100586
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.2575,3600000,-1.7065898030866098e-6,4.83674893177613e-5,601.7669032219874,0.5020506548442517,0.6983619708615574,0.5923681669326307,-94.06787587306157,0.9499999999824855,1.930312010721005,591.1617401412108,56.98052620887756
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.2575,3600000,-1.390118548963661e-6,0.00012677140319486202,751.2714597913752,0.48427144651743564,0.5985533993718375,0.3157927469931085,-88.52372892222334,0.9677516539216173,0.9022412519405906,8794.054955635153,56.9805691242218
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.505,3600000,2.1648180425905455e-6,8.519566554781838e-5,828.1557023339749,0.4857404728003722,0.5754128941954836,0.423579817191671,-74.48415927872584,0.983160383418267,1.6592461570558434,709.5754687510375,55.605309009552
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.505,3600000,1.9247043265249556e-6,0.00031724472463459663,501.5580586195477,0.470847860780389,0.472759536553116,0.2796329078265895,-88.53886897257429,1.0024959640521889,0.5829924269202806,6226.232293249883,55.605350971221924
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.7525,3600000,9.714841233155903e-7,4.299696876319764e-5,508.20771051790985,0.488173706607459,0.47010203328998973,0.3785127222722451,-73.9153410997905,1.0102750830300655,2.2363756680194986,662.6966864323227,54.65101385116577
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,0.7525,3600000,8.229093110872128e-7,0.00016963037676934705,1113.0120686528628,0.4740515502039558,0.4922116038043985,0.3413076953463709,-84.35884750099112,0.9500000000000001,0.6963761600327997,8227.285060266051,54.65105700492859
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,1.0,3600000,-1.963650436640813e-6,8.742125340410289e-5,514.2807861463305,0.4921764011187253,0.4932040296060067,0.3320241606873717,-72.48700422422118,1.0501802214587992,1.5666071000948394,508.9653175571818,56.27208185195923
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,3.4,10000.0,1.0,3600000,-3.110548063869689e-6,0.00045752645389305306,870.457419662709,0.4698726371702233,0.5024941540095917,0.2918402750056198,-71.7495361873185,0.9902200127652007,0.6927006613796954,5404.9043302430855,56.27212595939636
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.01,3600000,-1.2752249620437842e-6,0.00011528077846015613,417.1613924219114,0.49486057164258473,0.533604624388614,0.3808261600894286,-82.39554264552514,1.0792613818234849,1.1194793448136664,435.8040523952022,57.00721502304077
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.01,3600000,-1.9841788972460614e-6,0.0005058349005342808,683.8344591544561,0.47583921733295614,0.46041566810567525,0.4896440968360237,-72.29488657147019,0.9958838952734664,0.6279649311327717,4775.693130792068,57.00725507736206
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.2575,3600000,9.709075400575503e-6,0.00018795149826908463,336.89340344896135,0.4836137632855324,0.8263743506468705,0.627181217361504,-79.18981071572163,0.931099219073428,0.7716622753760191,3815.1794160648315,56.06926202774048
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.2575,3600000,8.9688787046573e-6,0.0006280728402359958,518.4503057762762,0.47547715546029673,0.5735706029737524,0.6289354068728837,-84.50841397275772,0.9500000000680848,0.4949955867719252,5626.803288636601,56.06930494308472
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.505,3600000,2.649868018110846e-6,6.205425867552253e-5,527.8163186059672,0.48427938145250843,0.6822968329706905,0.5632618073992025,-79.83451074513013,0.991864775002449,1.5138161062440711,856.0490730181373,56.18808603286743
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.505,3600000,1.5220565317698153e-6,0.0002665985551503246,846.7189216411862,0.4690334084253198,0.49285429609078746,0.3160661854270524,-74.93894573309609,1.0507297599992995,0.5960199875760864,7175.915203659419,56.18812894821167
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.7525,3600000,-5.077300692725929e-7,4.190236353457095e-5,388.20908834088914,0.4973518627540404,0.5463651275223949,0.5325679516761489,-89.51265808541459,1.0322479538866287,1.2859870369246018,346.65710588387356,57.341132164001465
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,0.7525,3600000,-3.304337078502893e-7,0.0001483071228033758,514.3287832416355,0.4746508657472286,0.53043587016335,0.45040396190809756,-96.40856857722316,0.9500000000874432,0.701153879002877,8349.710113875066,57.3411750793457
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,1.0,3600000,7.160401115859317e-8,6.819806420104621e-5,1485.2459068592864,0.49184970420191987,0.6287025948429641,0.25158606414548296,-103.27071435769781,0.9499999995833437,1.8832639229518242,468.15489153923033,55.681516885757446
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.1,10000.0,1.0,3600000,1.6019982794356008e-6,0.00023039839943073066,907.5431515474072,0.47265134919244045,0.5765230248512841,0.31655759636098274,-82.1357865988246,1.0198038446633817,0.7397098962873354,7449.460899671168,55.68156099319458
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.01,3600000,1.0917221572357905e-6,4.379738454947295e-5,484.44459046978864,0.4928712325839105,0.5465872007078713,0.15312447731180243,-79.63900611164094,1.1538569391383855,1.6636640194360883,416.9093073753787,56.73512411117554
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.01,3600000,1.2508500884618879e-6,0.00012684026528724527,1220.6081451857906,0.4761657396517545,0.5201609020210256,0.12345448861090982,-85.36268842196324,1.0160863688636037,0.6687362767071581,9195.984511545801,56.74030518531799
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.2575,3600000,-1.234794757008003e-5,0.00020831644454344709,225.0840690347488,0.4904806104015882,0.8923580600580044,0.6877321093858878,-74.13103539826488,0.9499999999186695,0.962638516235178,4761.754323889377,54.6749701499939
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.2575,3600000,-1.2254245578612533e-5,0.0007061582855593402,434.6162632331779,0.4676628900143811,0.6431764801449744,0.7727695160546988,-70.93333098481295,0.9806919265059088,0.492285226212825,8634.433418404304,54.67501521110535
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.505,3600000,1.5558263906086122e-6,3.423244029941244e-5,873.3954422305674,0.4949813038720362,0.6602882188416577,0.2495651839452409,-79.12390003657038,0.9698105283029715,1.9629583887829933,682.2066007964368,57.057501792907715
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.505,3600000,1.0215300938361256e-6,0.00010755111436504636,2034.9006913489543,0.48214717707153315,0.5397370949140163,0.22040210119406942,-59.69533797926151,0.9615800588982067,0.7506029643928991,9947.007402314202,57.05754494667053
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.7525,3600000,-1.6580429062107124e-6,6.200993978243508e-5,788.5636490300062,0.49669156065904474,0.5093286376132162,0.38060335042322413,-93.64982793400851,0.9499999999246567,1.5375618771425803,354.33822909091646,53.84100890159607
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,0.7525,3600000,-1.0149836865298622e-6,0.0002352921362436997,572.7206865919261,0.47592556082517606,0.4484859530401594,0.30862366810959063,-82.74943322588182,0.9500000000000001,0.8482552379053638,6990.893535114063,53.841049909591675
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,1.0,3600000,1.9910319929149456e-6,5.304165414281164e-5,376.41496255885164,0.482655844671651,0.5293468178503157,0.5691798378610583,-72.6646637997339,0.9499999998996065,1.924731008739009,766.2436188456022,55.3013391494751
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.0,4.8,10000.0,1.0,3600000,2.696634710566439e-6,0.00018484275096292032,518.6285813765251,0.4685543241938368,0.5173429741023252,0.3694673902499611,-76.58925646187653,0.9499999999913652,0.6240297182211403,8252.1390862297,55.30137801170349
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.01,3600000,1.0402416806027442e-6,0.00012380371514321154,426.2311742143041,0.49523784488329636,0.749900500439216,0.9980785846659246,-87.56965607182217,0.9499999999847882,0.7455297388258967,807.1223741925456,97.49860000610352
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.01,3600000,7.996078655691035e-8,0.0006643632452203749,240.0657576126489,0.47664989430483934,0.4452344199905587,0.6374571409151407,-85.71775300122829,0.9920413245106277,0.5004044793574506,3542.883657526209,97.90966606140137
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.2575,3600000,1.7083409427940764e-7,5.226764515183425e-5,2451.343840919703,0.5029313796286161,0.554535196337334,0.19476056042933293,-133.07740712350906,0.950000000089299,1.1445413449936357,187.21228983188544,54.86519479751587
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.2575,3600000,-5.721596821377195e-7,0.00012566374662155633,676.526236860933,0.48299065448845113,0.503845210240954,0.15393639721756835,-99.88039867635399,0.9617758699359269,0.7558770768292492,8735.552919278955,54.865235805511475
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.505,3600000,-4.011426367205793e-7,2.3873639120475554e-5,592.5439623743969,0.5030991239814299,0.5784072663727505,0.3217825516688365,-81.70092395476345,0.9499999999030277,2.0547169590233416,466.6829989614567,55.73323702812195
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.505,3600000,-3.220314358881231e-9,0.00012185709371507415,1182.3917402138009,0.48542693199325526,0.5072709126487509,0.1678819430622906,-99.86155280525924,0.9499999993436226,0.791879249748747,8737.53826361497,55.73327898979187
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.7525,3600000,-5.97091391394391e-7,2.9632446262794405e-5,346.61112444151524,0.4997433647032576,0.634614514389753,0.28520041808192115,-67.44022108227514,0.995563685176855,1.8310739947992116,509.6911759000395,50.487447023391724
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,0.7525,3600000,-6.360420509583011e-7,0.0001213162310990214,717.8815300556099,0.48239754670535406,0.4867901573997224,0.30225477025211217,-109.51639500327862,0.9753253832270786,0.7126168960731889,8654.658779718371,50.487486839294434
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,1.0,3600000,-2.6896474044634774e-6,5.22088607374983e-5,394.6591727204274,0.4949290430005946,0.7626784838381168,0.341213222318051,-72.6445021049884,0.9914361795484273,2.3693531566834354,885.7778662019498,50.32746505737305
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.0,10000.0,1.0,3600000,-2.5415174094432266e-6,0.0002078474187843797,789.0006535481757,0.470853560336966,0.5852306626007189,0.3209921629330123,-86.91850571284768,1.0812771385638429,0.5695211042345114,8474.157829011567,50.327507972717285
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.7,10000.0,0.01,3600000,-1.765167034890235e-7,3.358794542756925e-5,714.5290968476506,0.49985409167170164,0.5648205509019089,0.37127850425478304,-76.91842649761323,1.0102699200760616,1.9223301420166539,469.4815953360192,50.64900302886963
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.7,10000.0,0.01,3600000,-3.384079603299551e-7,0.00015094175786754718,555.8321826465115,0.4809665687106232,0.5105379838798152,0.4806611619963839,-74.46114963415498,1.0011816512207719,0.7906638627511793,8592.129296326706,50.64904499053955
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.7,10000.0,0.2575,3600000,-9.940388818644433e-7,6.368103651873498e-5,683.9814659390845,0.49782893800070305,0.5147779088724079,0.3871288591125172,-79.75779561460361,1.0069377778427826,1.9899273075597728,499.9476479613811,48.86576294898987
MicroPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.7,10000.0,0.2575,3600000,-1.2992447384000309e-6,0.0001257092686307467,849.2215621563029,0.4797634314400079,0.4754000280983697,0.3868018090562382,-94.06516251796896,0.9867276662413562,0.8276595699658675,8642.3743341716,48.865805864334106
MidPrice,1,1,14,20.0,15.0,5.0,40.0,5.0,40.0,0.17,3.5,2.7,10000.0,0.505,3600000,-7.778212950886555e-6,0.00036323328755152396,1871.0838458295807,0.49396928887789604,0.5968922968493853,0.6051345928569389,-74.14522613809123,0.9578117358550701,0.530493395148392,3052.7947281405104,49.31405782699585
