Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,Hurst,GPH,ADF,GARCH,Hill
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.25,10000.0,1.0,3600000,4.032333985317312e-5,0.001876289633301339,1957.4920545684247,0.5464834627836777,0.35308830954299514,-55.53925875489228,1.0765539166951341,0.14951291259130314
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.5,10000.0,0.1,3600000,5.225057874562728e-5,0.002783757938389459,395.4838526732421,0.5286956142847581,0.3781407280633856,-64.62426460736317,0.9199341239527722,0.28319157739898265
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.5,10000.0,0.325,3600000,6.365828366621636e-5,0.0041613448886559535,338.85875647179756,0.5560792983973932,0.6055180549223607,-60.051323760666904,1.047449075319627,0.2945814071433959
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.5,10000.0,0.55,3600000,0.00015853324102915452,0.00584474526541104,238.47063208665534,0.6074381359736301,0.3530919476045653,-63.94218595381048,0.9973834040133265,-0.204859608485199
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.5,10000.0,0.775,3600000,0.00015853324102915452,0.00584474526541104,238.47063208665534,0.6074381359736301,0.3530919476045653,-63.94218595381048,0.9973834040133265,-0.204859608485199
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.5,10000.0,1.0,3600000,0.00015853324102915452,0.00584474526541104,238.47063208665534,0.6074381359736301,0.3530919476045653,-63.94218595381048,0.9973834040133265,-0.204859608485199
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.75,10000.0,0.1,3600000,0.00023004897770183613,0.008767596862809982,666.8800477529784,0.726587057576612,0.441237421924812,-64.55601437751248,0.9903280037432286,-0.06303610257095227
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.75,10000.0,0.325,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.75,10000.0,0.55,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.75,10000.0,0.775,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,2.75,10000.0,1.0,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,3.0,10000.0,0.1,3600000,-7.027004538976832e-5,0.003841646373692578,662.654816891348,0.6883012843148285,0.4590731364678707,-67.28571708126732,1.8494868712465018,0.15665142063908916
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,3.0,10000.0,0.325,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,3.0,10000.0,0.55,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,3.0,10000.0,0.775,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.0,3.0,10000.0,1.0,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.1,3600000,9.679195496403683e-6,0.0002842294721334079,360.8035530984104,0.6796231101718094,0.6183608265378966,-66.73776503281724,0.949999999985463,0.7427087516989015
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.325,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.55,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.775,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,1.0,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.1,3600000,9.646031362859089e-5,0.0030251209067909965,662.3054349262957,0.7593047945910859,0.7002012479336409,-67.20817722110601,0.9773367563102902,0.1493368815484491
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.325,3600000,7.619210341672461e-5,0.003979789142965988,203.66837837514908,0.7240394510523511,0.5093299845445681,-63.87661859100789,0.9857407779133667,0.15254117903585646
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.55,3600000,0.00011411022107959871,0.002888360496209979,301.93915362006373,0.723332186867426,0.35206719528832425,-66.83600454103261,1.2643772430041196,-0.008467339089301239
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.775,3600000,0.00011411022107959871,0.002888360496209979,301.93915362006373,0.723332186867426,0.35206719528832425,-66.83600454103261,1.2643772430041196,-0.008467339089301239
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,1.0,3600000,0.00011411022107959871,0.002888360496209979,301.93915362006373,0.723332186867426,0.35206719528832425,-66.83600454103261,1.2643772430041196,-0.008467339089301239
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.1,3600000,1.4779935464281194e-5,0.0002877916943593911,527.9485902269292,0.5821692972620031,0.6147424917198597,-56.849828520056555,1.0377335751167838,0.5305783964964508
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.325,3600000,7.022651131374976e-5,0.002724649258207149,689.4548227276716,0.6098456787024593,0.5864836618113248,-63.658532526297336,0.9500000830643102,0.33893491272459403
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.55,3600000,8.551293753650446e-5,0.0027946861875106613,599.0203817179644,0.6667373802515111,0.4833717869053525,-65.5728309036314,0.9837267696894905,0.013468429577239479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.775,3600000,8.551293753650446e-5,0.0027946861875106613,599.0203817179644,0.6667373802515111,0.4833717869053525,-65.5728309036314,0.9837267696894905,0.013468429577239479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,1.0,3600000,8.551293753650446e-5,0.0027946861875106613,599.0203817179644,0.6667373802515111,0.4833717869053525,-65.5728309036314,0.9837267696894905,0.013468429577239479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.1,3600000,1.4683399863607295e-5,0.0003750287947294423,187.75972656860748,0.5953167998729787,0.470373855658278,-63.71997337880348,0.9540677565776028,0.5524130486765626
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.325,3600000,7.43861745060014e-5,0.002466234625284852,282.4567611570449,0.6307352467219919,0.5618990649294269,-62.216377405600646,0.9500000546259609,0.2330973310696451
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.55,3600000,0.00011405320086699503,0.0025380287502741257,281.2697186886209,0.7231353325575439,0.3995656113871583,-64.70624700634028,0.9119991685534693,0.0004957236847752432
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.775,3600000,0.00011405320086699503,0.0025380287502741257,281.2697186886209,0.7231353325575439,0.3995656113871583,-64.70624700634028,0.9119991685534693,0.0004957236847752432
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,1.0,3600000,0.00011405320086699503,0.0025380287502741257,281.2697186886209,0.7231353325575439,0.3995656113871583,-64.70624700634028,0.9119991685534693,0.0004957236847752432
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.1,3600000,3.0172957637323476e-5,0.0019009428223888706,418.8545778604575,0.5680084762493197,0.3698363298755538,-63.36011398647461,0.9535358835750779,0.45399075525446797
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.325,3600000,7.11156433644275e-5,0.003767001712701718,346.96886124451265,0.5693978070828533,0.38084994730793076,-61.185186066941256,1.0600374707733566,0.24470403199484703
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.55,3600000,0.00013035418275713387,0.003676371664199721,368.880535069041,0.589009921207819,0.3307023647441559,-60.58437963466295,1.1034336282588866,0.4587783339117074
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.775,3600000,0.0003155477138920029,0.009556909946439457,799.6130829129434,0.5606327921657436,0.4614062346806634,-66.13040756775163,0.9732647286544642,0.46994650816064104
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,1.0,3600000,0.00023479305315584625,0.004565846397683213,187.4255860687174,0.6620127506857788,0.39009690863797464,-61.42856238911465,0.9631778924013769,0.2196155439247504
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.1,3600000,5.582728088395827e-6,0.00010591670300914029,316.7116090427258,0.5768811306052629,0.2831985118636447,-64.90543396590988,1.0173137640693821,0.9714921879543927
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.325,3600000,0.00012476641624797248,0.003928122554657855,563.7699375459504,0.7866674337567784,0.6140374942228453,-67.35417802457265,1.0790025537768027,0.17693909541843464
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.55,3600000,0.0001252990156182739,0.003925223914738117,565.2311137772457,0.786023852851523,0.6265073023910979,-67.43702936232985,1.0792751931234243,0.17196268117323124
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.775,3600000,0.0001252990156182739,0.003925223914738117,565.2311137772457,0.786023852851523,0.6265073023910979,-67.43702936232985,1.0792751931234243,0.17196268117323124
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,1.0,3600000,0.0001252990156182739,0.003925223914738117,565.2311137772457,0.786023852851523,0.6265073023910979,-67.43702936232985,1.0792751931234243,0.17196268117323124
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.1,3600000,7.84711457139579e-6,0.00020057578835340842,202.02624572662515,0.5505933492609806,0.4966494626910274,-62.70304779521321,0.9500000037004557,0.7271272115563308
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.325,3600000,7.690530004740192e-5,0.0034885409797366547,139.0105730954999,0.5848857263198424,0.47069254325692284,-62.70992262560711,1.0227899426119864,0.3025370544071942
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.55,3600000,0.00010969228490563003,0.0026407470440765394,297.76455920652467,0.7499362938585408,0.3958393437679668,-65.06497545707877,0.9844550336683136,-0.020127407739214884
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.775,3600000,0.00010969228490563003,0.0026407470440765394,297.76455920652467,0.7499362938585408,0.3958393437679668,-65.06497545707877,0.9844550336683136,-0.020127407739214884
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,1.0,3600000,0.00010969228490563003,0.0026407470440765394,297.76455920652467,0.7499362938585408,0.3958393437679668,-65.06497545707877,0.9844550336683136,-0.020127407739214884
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.1,3600000,8.40243709166185e-6,0.0002199236031246917,239.31001013260564,0.631726517885419,0.7334025437538089,-62.05179750588762,0.94999999997131,0.8735294185901459
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.325,3600000,7.850112979450002e-5,0.004076630646922714,744.9391191568782,0.5590413114271289,0.3392025607736397,-61.51986758576163,0.9921535638548985,0.5562889501236301
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.55,3600000,0.00011154799590319156,0.0037466482880242407,971.351420606525,0.6441834402969776,0.29290359646632935,-64.58941290673069,0.9500000734895548,-0.03336367449131298
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.775,3600000,0.00011154799590319156,0.0037466482880242407,971.351420606525,0.6441834402969776,0.29290359646632935,-64.58941290673069,0.9500000734895548,-0.03336367449131298
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,1.0,3600000,0.00011154799590319156,0.0037466482880242407,971.351420606525,0.6441834402969776,0.29290359646632935,-64.58941290673069,0.9500000734895548,-0.03336367449131298
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.1,3600000,8.184606561582816e-6,0.00016197370096185623,248.60194627429132,0.6749964154810475,0.8138072469105617,-61.95616889125154,0.9499999999987321,0.9900238228206765
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.325,3600000,8.515542968647224e-5,0.005015000724579602,217.44844834578228,0.5020814771254427,0.41919419788005036,-60.28780754910588,1.0201614341347742,0.22776423221370068
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.55,3600000,0.00012926905436261082,0.0032619577512132615,324.89813667917787,0.5744503618301264,0.32289206054951086,-64.36315790273957,0.9316245402111857,0.20344822010417446
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.775,3600000,0.0001812570103086148,0.005317704942214815,80.39611332977667,0.48769239024527694,0.22565890472511224,-61.11869912232579,1.0079112177775267,0.415858317675709
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,1.0,3600000,0.0002398174963270578,0.004717477092681398,104.13564694300399,0.6284705840772541,0.28220372955270706,-61.198774492658494,1.0414852331939322,0.48369292509618805
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.1,3600000,6.145960191057989e-6,0.00042376336024546775,314.2155739470933,0.5684502729536463,0.3345561385853937,-64.17976884493852,1.035735914319173,0.5528423750366539
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.325,3600000,9.365769420877025e-5,0.004083895757579775,220.4001490484128,0.6008782499086074,0.4182181998035366,-62.461976919142785,1.0107310408985337,0.1328200937956153
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.55,3600000,0.00011913866551141251,0.0030862258506383707,403.5525718092663,0.6709452195088186,0.4323276497812085,-62.97312773700367,1.0268209649395932,0.2553580009874931
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.775,3600000,0.00019571710953091094,0.0036246115698339966,215.7614823218334,0.6095774845723949,0.4529949340394228,-61.75741887627164,0.9654198175223454,-0.08731800027781188
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,1.0,3600000,0.00023727003049194202,0.004567554435802865,110.24384848960237,0.6541870533490459,0.4796938001938824,-61.512008985726084,1.0078930490398388,0.5225329856729403
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.1,3600000,2.8247100099121664e-6,7.181532756364807e-5,476.1403745051545,0.5800877752445069,0.4411670859777855,-63.947769717851855,0.9500000000139288,1.4416025639238046
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.325,3600000,5.835116778387186e-6,8.773904423206625e-5,255.26278891916002,0.6398918565986899,0.4444140526888184,-66.26610780487601,0.9500000000194585,1.221430305371813
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.55,3600000,5.835116778387186e-6,8.773904423206625e-5,255.26278891916002,0.6398918565986899,0.4444140526888184,-66.26610780487601,0.9500000000194585,1.221430305371813
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.775,3600000,5.835116778387186e-6,8.773904423206625e-5,255.26278891916002,0.6398918565986899,0.4444140526888184,-66.26610780487601,0.9500000000194585,1.221430305371813
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,1.0,3600000,5.835116778387186e-6,8.773904423206625e-5,255.26278891916002,0.6398918565986899,0.4444140526888184,-66.26610780487601,0.9500000000194585,1.221430305371813
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,0.1,3600000,4.126278583842511e-6,0.00010617734460967838,304.1578456308925,0.5958676807845166,0.6647923297755676,-63.45053978460422,0.9500000000029455,1.0550515781787109
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,0.325,3600000,7.778864102961612e-5,0.003103936749933922,236.42333464363168,0.6015400155292399,0.26530067245808525,-62.276281056607885,1.0046847325058972,0.28133912604532374
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,0.55,3600000,0.00011862762736727665,0.0037976700569361194,203.18757662428192,0.6548922816516237,0.5102294952183123,-62.8939729678755,1.2796352019201147,-0.034172210433120555
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,0.775,3600000,0.00018569380465322284,0.0055855016344755525,151.5139021419682,0.6211046449013039,0.36427299516527606,-60.947497498238086,0.9738723318233169,0.06642247957963618
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,1.0,3600000,0.00024186837038270759,0.00542236482340816,196.70654971930412,0.5729023858923925,0.3826740619522828,-62.31188566498369,0.9810997051947035,-0.08377871688939718
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.5,10000.0,0.1,3600000,7.260740060720532e-6,0.00015067407667488966,174.76256602320137,0.6719068752149255,0.7124396736812655,-62.232095089341605,1.0078090645690163,0.8627934518468325
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.5,10000.0,0.325,3600000,7.546180168391764e-5,0.004196682037401082,638.2958563078824,0.5676962021679269,0.6166339895568443,-59.93275944795595,0.9338352455947772,0.2532437302638808
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.5,10000.0,0.55,3600000,0.00013255528361889675,0.003424998192598817,186.45705937756156,0.6882570313737606,0.5519731914033337,-62.850009935559186,0.9676835946319384,-0.05977128656183425
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.5,10000.0,0.775,3600000,0.00019939665618565474,0.004716886668846474,118.95664827450982,0.6056123173240228,0.39276682642064825,-61.176029323486304,0.9573345086713486,0.17185341914494967
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.5,10000.0,1.0,3600000,0.00024242958351962016,0.005744882606475574,68.04954615407823,0.6132354879821497,0.4089290714954054,-60.75465023414109,0.9992420231599805,0.1860002445294068
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.75,10000.0,0.1,3600000,5.998858330126492e-6,0.00011836423524426448,228.04594275311138,0.7246432306207304,0.7573808950406054,-60.24597205517045,0.9979847738629118,1.1287096304135926
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.75,10000.0,0.325,3600000,7.695356583355573e-5,0.0028592138799353344,94.67745554375354,0.6698394781932141,0.4729376019698816,-64.44271877908908,1.016085333935627,0.5058451834686966
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.75,10000.0,0.55,3600000,0.00016230414108678716,0.003435873530784294,65.3753424138475,0.6512006031084205,0.450782947182389,-62.31222246259542,0.9861735002526515,0.15268071581584164
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.75,10000.0,0.775,3600000,0.00021815427523821864,0.0030049762821743177,86.79435308586893,0.6859285887486241,0.499293057732684,-62.08872366223122,1.0143352473199068,-0.06957051336107863
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.75,10000.0,1.0,3600000,0.00024951592200630156,0.003960591893671295,74.0717812174719,0.7336354951832795,0.49768592452320315,-62.806946952949716,0.9950215362942453,0.18954515751123396
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,0.1,3600000,6.2996842470899085e-6,0.00012096665430498275,217.67499222262765,0.6886145505535761,0.7421068299216378,-61.86546222667648,1.016688267297487,0.4258045242036696
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,0.325,3600000,7.776057151142285e-5,0.003425941548212598,72.34646908687199,0.6750162532880838,0.5495035405270405,-62.72329552221708,0.9455247717296714,0.47123705000403426
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,0.55,3600000,0.0001320496703212014,0.0036744312204423616,58.65582225658023,0.6437252978981985,0.5097928867371555,-61.333421510261196,1.0050170989662013,0.39818965049896426
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,0.775,3600000,0.00020089850774588158,0.00308941574641987,96.29669330829154,0.6808778847956606,0.5406570255210268,-60.83244578689007,1.0532894410126488,-0.11673792623889649
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,3.0,10000.0,1.0,3600000,0.00024333226885125497,0.003897610104546581,50.788299332895555,0.6873399185069615,0.5013244029151126,-58.62603867468292,1.0027134362896528,0.5831347788915855
